time,open,high,low,close,Basis,Upper1,Lower1,Upper2.5,Lower2.5,Upper2,Lower2
2015-01-09T14:00:00Z,0.81534,0.82025,0.81521,0.81906,0.810555,0.814026258,0.807083742,0.819233146,0.801876854,0.817497517,0.803612483
2015-01-09T18:00:00Z,0.81906,0.82084,0.81895,0.81988,0.8109265,0.814936469,0.806916531,0.820951423,0.800901577,0.818946438,0.802906562
2015-01-11T22:00:00Z,0.82084,0.82331,0.82065,0.82282,0.811535,0.816307685,0.806762315,0.823466713,0.799603287,0.821080371,0.801989629
2015-01-12T02:00:00Z,0.82282,0.82523,0.82225,0.82521,0.8123785,0.817937899,0.806819101,0.826276996,0.798480004,0.823497297,0.801259703
2015-01-12T06:00:00Z,0.82521,0.82548,0.81616,0.81622,0.812818,0.818315929,0.807320071,0.826562823,0.799073177,0.823813858,0.801822142
2015-01-12T10:00:00Z,0.81622,0.81724,0.81304,0.81508,0.813217,0.818573219,0.807860781,0.826607547,0.799826453,0.823929438,0.802504562
2015-01-12T14:00:00Z,0.81508,0.81645,0.81377,0.8154,0.813681,0.818798977,0.808563023,0.826475943,0.800886057,0.823916954,0.803445046
2015-01-12T18:00:00Z,0.8154,0.81697,0.81539,0.81558,0.8141845,0.818957573,0.809411427,0.826117182,0.802251818,0.823730646,0.804638354
2015-01-12T22:00:00Z,0.81558,0.81743,0.81275,0.817,0.8147805,0.819102394,0.810458606,0.825585234,0.803975766,0.823424287,0.806136713
2015-01-13T02:00:00Z,0.817,0.81981,0.81531,0.81554,0.8151885,0.81916377,0.81121323,0.825126675,0.805250325,0.82313904,0.80723796
2015-01-13T06:00:00Z,0.81554,0.81835,0.81326,0.81396,0.81542,0.819176134,0.811663866,0.824810334,0.806029666,0.822932267,0.807907733
2015-01-13T10:00:00Z,0.81396,0.81638,0.81292,0.81457,0.815583,0.81922628,0.81193972,0.824691201,0.806474799,0.822869561,0.808296439
2015-01-13T14:00:00Z,0.81457,0.81716,0.81333,0.81623,0.8158405,0.819335391,0.812345609,0.824577728,0.807103272,0.822830282,0.808850718
2015-01-13T18:00:00Z,0.81623,0.8168,0.81476,0.81654,0.8161265,0.819427509,0.812825491,0.824379023,0.807873977,0.822728519,0.809524481
2015-01-13T22:00:00Z,0.81654,0.81892,0.81483,0.81484,0.8162275,0.8194559,0.8129991,0.824298501,0.808156499,0.822684301,0.809770699
2015-01-14T02:00:00Z,0.81484,0.81514,0.80772,0.80929,0.8160805,0.819545815,0.812615185,0.824743786,0.807417214,0.823011129,0.809149871
2015-01-14T06:00:00Z,0.80929,0.81445,0.80681,0.81365,0.8161125,0.819552173,0.812672827,0.824711682,0.807513318,0.822991846,0.809233154
2015-01-14T10:00:00Z,0.81365,0.8179,0.81121,0.81644,0.8162355,0.819640526,0.812830474,0.824748066,0.807722934,0.823045553,0.809425447
2015-01-14T14:00:00Z,0.81644,0.8171,0.8138,0.81564,0.8164145,0.819686832,0.813142168,0.824595329,0.808233671,0.822959163,0.809869837
2015-01-14T18:00:00Z,0.81564,0.81584,0.81387,0.81484,0.8163895,0.81967184,0.81310716,0.82459535,0.80818365,0.82295418,0.80982482
2015-01-14T22:00:00Z,0.81484,0.82205,0.81329,0.81876,0.8163745,0.819645267,0.813103733,0.824551417,0.808197583,0.822916033,0.809832967
2015-01-15T02:00:00Z,0.81876,0.82128,0.81773,0.82115,0.816438,0.819787586,0.813088414,0.824811965,0.808064035,0.823137172,0.809738828
2015-01-15T06:00:00Z,0.82115,0.82374,0.81518,0.81889,0.8162415,0.81931481,0.81316819,0.823924774,0.808558226,0.822388119,0.810094881
2015-01-15T10:00:00Z,0.81889,0.82952,0.81494,0.82487,0.8162245,0.819248702,0.813200298,0.823785004,0.808663996,0.822272903,0.810176097
2015-01-15T14:00:00Z,0.82487,0.82501,0.81976,0.82111,0.816469,0.819675153,0.813262847,0.824484383,0.808453617,0.822881307,0.810056693
2015-01-15T18:00:00Z,0.82111,0.8229,0.82051,0.82154,0.816792,0.820163109,0.813420891,0.825219773,0.808364227,0.823534218,0.810049782
